label,v1,v2,v3,v4,v5,v6
nominal,-0.1389,-0.4127,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.0302,-0.3685,-0.231,0.2776,-0.3779,0.4895
nominal,-0.2117,-0.1959,0.31,-0.0321,-0.3779,1.3122
nominal,0.19,-0.3861,-0.1859,-0.8596,-0.3779,-0.9457
nominal,1.0717,3.9888,-0.0056,0.8907,0.3992,0.7241
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2719,-0.4525,-0.5015,-0.8596,-0.3779,-0.9457
nominal,0.1663,0.7728,-0.3211,-0.8596,-0.3779,-0.9457
nominal,0.8891,1.0869,0.0846,0.7831,1.0313,0.9983
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-7e-04,-0.3331,-0.2761,0.7818,-0.3779,1.2726
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0664,-0.4525,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.7585,0.273,-0.1859,1.3898,0.4404,1.233
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2834,-0.4348,0.3551,1.3472,0.558,0.9709
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.041,-0.426,-0.0507,-0.8596,-0.3779,-0.9457
nominal,1.0193,0.6667,-0.0056,0.8751,0.7286,1.0562
nominal,-0.1106,-0.3375,0.6707,1.5582,-0.3779,0.8582
nominal,0.3662,-0.4437,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3645,0.1093,-0.4113,0.1999,3.5445,1.0623
nominal,0.5349,0.3437,-0.4113,0.2497,1.6437,1.105
nominal,1.5011,1.7549,0.1748,1.3831,-0.3779,0.5504
nominal,1.6403,-0.4481,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.2172,-0.4348,0.4452,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4699,0.3349,-0.0056,1.0274,-0.3779,0.721
nominal,-0.2217,-0.3994,0.851,0.9421,-0.3779,1.1964
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1192,-0.1827,0.2649,0.5392,-0.3779,1.2787
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1665,-0.2756,0.3551,0.5708,-0.3779,1.172
nominal,0.072,0.1049,-0.1408,0.6624,1.2005,0.8429
nominal,0.4626,0.3482,-0.4113,0.8924,-0.3779,1.0471
nominal,0.1087,-0.3154,-0.3211,-0.8596,-0.3779,-0.9457
nominal,0.2695,-0.1782,0.31,0.3054,1.1775,0.977
nominal,-0.105,-0.395,0.5354,0.7333,-0.3779,0.7515
nominal,0.1775,-0.1517,-0.4564,0.7341,2.3334,1.0897
anomaly,0.4871,-0.3552,-0.5015,2.1303,14.3202,1.3244
nominal,-0.5129,-0.4392,-0.5916,0.9641,-0.3779,0.4285
nominal,-0.0898,-0.4171,-0.231,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0252,0.0651,0.3551,1.1092,0.6064,1.3122
nominal,-0.3981,-0.4437,0.4903,0.1097,1.1095,1.0532
nominal,1.0746,4.5152,-0.4113,1.0911,1.1846,0.5321
nominal,0.7319,-0.395,-0.3662,1.3839,1.7831,1.3609
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5835,0.2818,-0.1408,1.1692,0.5761,1.0105
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2405,0.8657,-0.3211,0.1059,-0.3779,0.1878
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2031,-0.4127,0.3551,1.0991,-0.3779,0.7668
nominal,0.3845,0.0385,-0.4113,1.5337,2.0762,1.0745
nominal,0.855,0.5118,0.1297,2.0624,-0.3779,1.1568
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.3993,0.273,0.0846,1.8485,-0.3779,0.9983
anomaly,0.46,-0.3552,-0.4564,1.389,3.6135,1.4463
nominal,0.0313,-0.2534,1.8428,0.6016,-0.3779,1.1842
nominal,-0.4795,-0.4392,1.1665,-0.8596,-0.3779,-0.9457
nominal,-0.538,-0.426,2.6993,0.651,0.0305,0.977
nominal,-0.3281,-0.4348,1.2116,2.1341,-0.3779,0.3615
nominal,0.4666,-0.3375,0.3551,1.6168,-0.3779,1.0684
nominal,1.4431,1.5602,-0.0056,2.535,0.3969,1.3061
nominal,1.0905,2.8962,-0.1859,0.8666,-0.3779,0.5656
nominal,-0.1137,-0.4481,-0.1408,0.3759,1.5857,0.9587
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6462,0.6136,0.1297,-0.8596,-0.3779,-0.9457
nominal,2.244,3.6261,-0.0507,6.3696,-0.3779,1.0806
nominal,0.1484,-0.4481,-0.2761,1.14,-0.3779,1.8576
nominal,-0.3281,-0.3154,2.8346,0.873,0.0586,0.7576
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.7358,-0.4525,0.0395,-0.8596,-0.3779,-0.9457
nominal,0.6281,-0.4525,-0.0507,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5237,0.8702,-0.0507,0.9084,-0.3779,1.1294
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1839,-0.3596,-0.3211,0.294,-0.3779,0.9587
nominal,0.737,1.1931,0.31,-0.8596,-0.3779,-0.9457
nominal,-0.3755,-0.3994,1.6624,0.4379,-0.3779,0.5992
nominal,0.0991,-0.0986,-0.4113,0.4789,-0.3779,0.8399
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3964,-0.4525,1.1215,0.4413,0.279,1.4981
nominal,0.0903,-0.2844,0.2649,0.7008,-0.3779,1.3518
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4958,-0.4437,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.0169,-0.2711,-0.231,0.7932,-0.3779,1.0227
nominal,-0.0176,0.096,2.1133,0.2455,-0.3779,0.6296
nominal,1.0309,3.8694,0.4903,3.5071,-0.3779,0.98
nominal,0.3696,0.4013,-0.0957,0.8244,1.3128,0.8064
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0595,-0.4525,0.5805,-0.8596,-0.3779,-0.9457
nominal,0.4091,0.7994,0.1297,0.2594,1.2688,0.4499
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6462,0.1535,-0.0056,1.0645,-0.3779,1.3335
nominal,-0.0022,-0.0455,7.9739,0.3565,-0.3779,0.5047
nominal,0.0794,-0.4525,0.1748,0.5177,-0.3779,1.0532
nominal,1.425,4.701,-0.0056,0.6021,-0.3779,0.6479
nominal,-0.0617,0.2022,0.0395,0.7316,1.3515,0.8673
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2087,-0.3286,-0.1859,0.2831,0.8946,0.9861
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0656,-0.3286,-0.3211,0.5012,-0.3779,1.6291
nominal,0.645,0.5782,0.0395,1.6312,-0.3779,1.5072
nominal,0.0266,-0.1738,-0.0507,-0.8596,-0.3779,-0.9457
nominal,-0.3013,-0.1163,4.6378,0.813,0.1657,1.0197
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1912,-0.4171,0.5805,1.2831,-0.3779,0.7089
nominal,-0.0798,-0.0234,1.6624,1.8565,0.3893,0.9161
nominal,0.1699,-0.2534,0.1297,1.0877,1.035,1.4615
nominal,-0.1597,-0.249,1.0764,0.1059,0.0393,1.303
nominal,0.0112,-0.2181,0.2649,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0608,-0.3375,-0.5916,-0.1448,-0.3779,0.974
nominal,-0.1358,-0.2579,1.1215,1.8278,-0.3779,0.9191
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2026,-0.2667,-0.4564,0.5995,4.0165,1.3701
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,3.4945,-0.4127,-0.5015,-0.8596,-0.3779,-0.9457
nominal,0.0134,0.012,0.851,1.7042,-0.0413,1.3
nominal,0.4182,-0.4392,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.1997,-0.4525,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.3,-0.4304,0.6256,0.9071,-0.3779,1.1568
nominal,0.7139,-0.4481,0.1297,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3044,-0.4525,-0.0056,1.2396,-0.3779,0.9435
nominal,-0.0981,-0.4525,-0.0507,-0.8596,-0.3779,-0.9457
nominal,0.0871,-0.2225,0.6707,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0803,-0.4525,0.1297,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.074,-0.3906,-0.0507,0.6873,0.9311,1.3457
nominal,0.0967,-0.3685,-0.3662,-0.8596,-0.3779,-0.9457
nominal,0.5601,0.1757,-0.1408,0.4447,0.3846,0.9496
nominal,-0.7844,-0.4392,9.0558,-0.8596,-0.3779,-0.9457
nominal,-0.0337,-0.4437,-0.3662,-0.8596,-0.3779,-0.9457
anomaly,-0.0825,-0.364,-0.0507,0.6362,1.1124,1.3823
nominal,0.0119,-0.3906,-0.1859,0.8059,-0.3779,1.2756
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3384,-0.249,2.6542,0.0375,-0.3779,1.3518
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2212,-0.3861,-0.3211,0.8346,4.3948,0.8704
nominal,1.0031,2.7413,0.1748,0.3675,-0.3779,0.3828
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0461,0.3747,0.0846,0.6675,-0.3779,1.2055
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0451,-0.0323,0.5805,0.4459,1.1138,0.8521
nominal,0.9904,4.7673,0.3551,1.4911,-0.3779,0.8673
nominal,0.3953,0.3747,-0.2761,0.4493,3.3354,0.8429
nominal,1.0634,4.931,0.6256,0.8544,-0.3779,0.5321
nominal,0.0142,-0.364,0.8961,-0.8596,-0.3779,-0.9457
nominal,-0.2517,-0.4083,-0.1408,-0.446,2.5397,0.9709
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2029,-0.4525,0.3551,-0.8596,-0.3779,-0.9457
nominal,1.1012,3.8561,-0.231,-0.8596,-0.3779,-0.9457
nominal,0.9489,1.0869,-0.1859,1.0168,-0.3779,0.9679
anomaly,0.2795,-0.395,-0.2761,1.3523,1.6865,1.3335
nominal,-0.2255,-0.3463,0.4002,3.4266,-0.3779,0.9374
anomaly,1.8917,-0.2313,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.0036,-0.4038,-0.1859,0.9101,-0.3779,1.2025
nominal,0.4766,0.3791,-0.1408,1.0843,-0.3779,1.1385
nominal,0.8815,0.9232,-0.1408,0.0455,2.0105,0.6936
nominal,0.3745,0.0651,0.0846,0.813,-0.3779,1.0776
nominal,-0.3984,-0.4525,0.2198,0.3683,-0.3779,0.8551
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3178,-0.4437,0.4452,-0.8596,-0.3779,-0.9457
nominal,-0.3732,-0.4437,0.31,0.8126,0.6517,0.8886
nominal,0.1121,-0.2269,-0.4113,1.2835,-0.3779,1.4249
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6116,3.2147,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.0908,-0.3596,0.851,1.3135,-0.3779,0.9039
nominal,-0.1606,-0.3198,0.5805,0.9008,0.1105,1.1842
nominal,1.6051,1.5779,-0.1408,1.6746,-0.3779,0.721
nominal,-0.2002,-0.4215,-0.1408,0.5016,-0.3779,0.6418
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0156,-0.1473,1.3018,0.3417,-0.3779,0.5565
nominal,-0.3748,-0.3685,2.5641,0.778,0.2089,0.9679
nominal,0.0432,-0.2004,0.8059,1.5312,0.3396,1.0715
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3715,-0.4437,-0.3662,0.9392,-0.3779,1.0928
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.8859,1.861,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.0913,-0.4525,0.2649,1.4109,-0.3779,0.8338
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0427,-0.3375,0.6256,0.389,0.3717,0.6266
nominal,0.144,-0.2313,-0.0507,0.7645,-0.3779,1.3244
nominal,0.6054,1.1179,-0.1859,-0.8596,-0.3779,-0.9457
nominal,-0.062,-0.28,-0.0507,-0.8596,-0.3779,-0.9457
nominal,15.1289,-0.3463,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3784,-0.4348,0.8059,-0.092,0.2559,1.4097
nominal,0.6013,0.2155,-0.0056,0.8459,-0.3779,1.0623
nominal,-0.4396,-0.4437,0.2198,0.1826,1.1171,0.9008
nominal,0.303,-0.2402,-0.0507,0.8046,0.5954,1.1842
nominal,0.3405,-0.0986,0.2198,1.8641,-0.3779,0.9161
nominal,-0.2598,-0.3508,1.5723,0.0607,0.3467,1.0958
anomaly,0.4787,0.0828,-0.231,0.8173,2.1916,1.0593
nominal,0.7248,-0.4525,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.2028,-0.4481,-0.3211,-0.8596,-0.3779,-0.9457
nominal,5.6045,-0.4304,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6811,0.2553,-0.3211,0.8371,1.8386,0.9526
nominal,-0.273,-0.3906,-0.5916,-0.1241,-0.3779,0.59
nominal,0.4477,0.096,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.2478,-0.4392,-0.3662,1.5067,-0.3779,0.8033
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3593,-0.4392,-0.0056,0.4299,-0.3779,1.0623
nominal,0.1338,0.6446,0.0395,0.2565,-0.3779,1.3579
nominal,0.6094,0.1447,-0.0507,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1792,-0.0765,1.5272,1.8793,-0.3779,1.0623
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5026,0.7109,-0.0957,-0.8596,-0.3779,-0.9457
nominal,0.3081,2.5202,2.6092,-0.8596,-0.3779,-0.9457
nominal,-0.0954,-0.3021,-0.1859,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2886,-0.426,0.1297,0.6265,0.9104,0.9709
nominal,-0.1873,-0.4083,0.4903,0.0248,0.5196,0.8612
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0872,-0.4525,-0.2761,0.8527,-0.3779,1.1355
nominal,-0.0935,-0.3773,0.1748,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1958,-0.3419,-0.231,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2944,-0.1915,0.1748,0.624,0.7038,1.1568
nominal,0.3457,0.1535,0.4452,0.8202,-0.3779,1.2634
nominal,0.0161,-0.3508,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.238,-0.3906,1.392,0.6025,0.4862,1.0471
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0723,-0.249,0.0395,1.2341,-0.3779,1.0288
nominal,0.3479,-0.1915,-0.0507,1.086,-0.3779,1.2939
nominal,0.3361,0.1181,-0.4113,0.5729,-0.3779,0.9861
nominal,-0.0945,0.0783,1.1665,0.4354,0.0428,1.3823
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.3302,-0.4525,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.4069,-0.4481,0.2198,0.9797,1.2141,0.91
nominal,-0.2863,-0.3552,6.937,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2143,-0.3596,-0.3662,-0.0216,1.6511,1.105
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.559,-0.4525,0.5354,0.6527,1.1334,0.59
nominal,-0.2376,-0.3906,-0.2761,0.508,1.4955,1.492
nominal,0.3657,0.1889,-0.0507,0.7257,0.0136,0.7119
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0837,-0.3729,0.0846,1.3299,-0.3779,1.0227
nominal,0.0879,0.0297,1.5272,-0.8596,-0.3779,-0.9457
anomaly,0.1541,-0.3685,-0.4113,1.3282,-0.3779,1.6047
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.229,-0.1959,0.31,0.5957,0.3432,1.0989
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.7551,0.0828,-0.3662,1.3308,1.3256,0.9374
nominal,-0.47,-0.4525,1.3018,-0.8596,-0.3779,-0.9457
nominal,1.589,2.1309,-0.3211,-0.8596,-0.3779,-0.9457
nominal,1.5807,1.0294,-0.1408,0.9021,-0.3779,0.7759
nominal,0.5126,-0.1605,-0.1408,0.9059,1.2685,1.0958
nominal,0.1817,-0.2313,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.5515,1.2329,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.169,-0.2534,-0.1859,-0.8596,-0.3779,-0.9457
nominal,-0.1828,0.0518,0.3551,1.1544,0.6268,1.3061
nominal,0.4494,0.5605,-0.3662,0.4248,0.778,0.4224
nominal,-0.3847,-0.4348,1.8879,0.7957,-0.3779,0.8704
nominal,-0.1751,-0.4083,-0.3662,0.4717,-0.3779,1.3213
nominal,-0.1436,-0.2004,0.2198,-0.1566,-0.3779,1.0867
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.1482,2.1442,-0.0507,0.8202,0.154,0.4651
nominal,-0.1521,-0.4437,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.2202,1.3258,-0.4564,1.0582,-0.3779,0.7972
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.362,-0.0853,0.3551,0.7869,-0.3779,0.9313
nominal,0.9098,0.9365,0.2198,0.5388,-0.3779,0.8795
nominal,-0.0208,-0.3242,-0.2761,0.7367,2.7262,1.2756
nominal,0.3728,0.1093,0.2649,0.7139,0.1013,1.2665
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1816,0.1933,-0.4564,0.34,1.7706,0.6906
nominal,0.4085,-0.4525,-0.231,-0.8596,-0.3779,-0.9457
nominal,0.2546,-0.2004,0.31,0.862,0.3748,1.6169
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0874,-0.4525,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3765,-0.2225,-0.4564,0.6388,-0.3779,1.1019
anomaly,-0.0017,-0.3419,-0.4113,1.5755,4.2351,1.2573
nominal,0.518,1.5691,0.5354,-0.8596,-0.3779,-0.9457
nominal,-0.1873,-0.3685,-0.1408,0.8244,4.1787,1.367
anomaly,-0.1502,-0.3994,-0.0507,1.3725,1.5837,1.5956
nominal,2.1339,2.6131,-0.4113,-0.8596,-0.3779,-0.9457
nominal,0.6906,1.6399,0.6707,1.2232,0.1105,0.8064
nominal,-0.1367,-0.2844,-0.231,0.4092,-0.3779,1.4828
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.5688,-0.4525,0.6707,-0.8596,-0.3779,-0.9457
nominal,-0.247,-0.4481,1.6624,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1528,-0.3242,0.1748,0.34,-0.3779,1.0075
nominal,0.591,-0.4348,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.2504,-0.4392,0.6256,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0225,-0.3552,-0.0507,0.4232,1.4928,1.2025
nominal,0.0185,-0.1605,2.519,-0.1287,0.1088,0.8094
nominal,0.0618,-0.2402,0.851,0.1489,0.0388,1.2634
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1557,-0.2402,-0.1859,0.459,-0.3779,1.0349
nominal,-0.4902,-0.4348,0.1748,1.0168,2.4758,0.9161
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0994,-0.4392,-0.2761,0.681,-0.3779,0.9679
nominal,-0.1626,-0.2844,-0.0056,1.094,1.6184,1.2848
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.043,0.9277,-0.231,-0.2055,-0.3779,0.4407
nominal,-0.1636,-0.2048,0.0846,0.0109,-0.3779,0.7607
nominal,0.4892,-0.4348,-0.4564,-0.8596,-0.3779,-0.9457
nominal,-0.1911,-0.4083,0.2649,0.3544,-0.3779,1.1172
nominal,0.1301,-0.2136,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.3598,-0.426,0.9862,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2857,-0.4525,-0.231,0.6038,-0.3779,0.6845
nominal,0.2625,-0.4525,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3687,-0.2004,0.8059,0.2156,0.2524,1.1446
nominal,-0.1846,-0.4215,-0.3211,0.8911,1.8833,1.1873
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4525,6.1706,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,3.7388,-0.4348,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4771,0.2376,-0.3662,-0.8596,-0.3779,-0.9457
nominal,0.039,-0.3817,0.1297,-0.8596,-0.3779,-0.9457
nominal,0.0991,-0.28,-0.0056,1.578,0.9032,1.6809
nominal,-0.2559,-0.3154,1.7075,0.0877,-0.3779,1.3183
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0993,-0.426,-0.1859,0.7679,-0.3779,1.3366
nominal,-0.3764,-0.4348,1.3018,0.6346,-0.3779,1.1111
nominal,0.5734,0.5118,-0.0957,1.4181,-0.3779,1.6748
nominal,0.3909,-0.1473,-0.4113,0.8346,6.3691,0.8764
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1396,-0.3242,0.31,0.2544,0.4757,1.4463
nominal,0.2122,-0.1782,-0.0957,1.5489,0.7255,1.2208
nominal,2.0143,4.5417,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.4712,-0.4525,0.6707,0.3552,2.1115,0.913
