ground.truth,v1,v2,v3,v4,v5,v6
nominal,-0.3510,-0.4260,0.4903,-0.0140,-0.3779,0.8368
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2122,-0.4260,0.1297,-0.1241,0.7202,0.9161
nominal,-0.0273,-0.3729,0.7608,0.4405,0.3108,1.4920
nominal,1.2008,4.8779,0.2649,1.1485,-0.3779,0.3280
anomaly,4.1665,0.6578,-0.3662,4.9422,1.4849,1.3914
nominal,-0.1968,-0.3109,-0.1859,0.3793,2.5143,1.1903
nominal,0.3996,0.4632,0.0846,0.7658,0.7331,0.8246
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0654,-0.1871,-0.1859,0.9544,1.6679,1.1629
nominal,0.0158,-0.4304,-0.4113,0.0151,-0.3779,0.8490
nominal,0.0137,-0.3508,0.1297,0.2797,0.7652,1.0410
nominal,0.6323,1.2904,0.2198,0.6447,-0.3779,0.5047
nominal,-0.4252,-0.4481,0.2198,1.4573,-0.3779,0.7881
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1281,-0.3773,0.1297,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4067,0.2597,0.7157,1.4713,-0.3779,0.9161
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4750,-0.4481,-0.5916,0.0189,-0.3779,0.6388
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1209,-0.3861,0.4452,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1264,-0.1827,-0.1408,-0.8596,-0.3779,-0.9457
nominal,1.1542,1.6753,-0.0056,1.0789,-0.3779,0.9282
nominal,1.9948,-0.3331,-0.2310,-0.8596,-0.3779,-0.9457
nominal,-0.2175,-0.4437,0.1297,0.3898,-0.3779,0.9557
nominal,-0.0417,-0.2534,0.0395,1.2388,0.7502,0.9983
nominal,0.0554,-0.1915,-0.2310,0.6063,-0.3779,1.1933
nominal,-0.1848,-0.3685,0.9862,2.1143,0.2940,0.5535
nominal,0.0913,-0.0500,-0.2761,0.8856,-0.3779,1.1080
nominal,-0.0041,-0.3773,0.4903,-0.8596,-0.3779,-0.9457
nominal,-0.0395,-0.0146,0.2649,0.6565,-0.3779,1.1842
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,2.3629,1.6001,-0.4113,1.3561,1.2231,0.5870
nominal,-0.2441,-0.4215,0.0395,0.9700,0.8365,0.9222
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5715,-0.0013,-0.3662,0.8877,1.8096,0.9435
nominal,-0.3274,-0.3994,0.4002,-0.1840,-0.3779,0.8460
nominal,-0.0622,-0.3773,0.5805,-0.8596,-0.3779,-0.9457
nominal,-0.2231,-0.4083,0.1297,0.7105,1.0800,1.2116
nominal,0.4282,-0.1827,0.1297,1.1595,-0.3779,1.1781
nominal,0.7986,1.3612,0.1297,1.0257,0.7193,1.1476
anomaly,0.2612,-0.1030,-0.5015,1.8730,4.3970,1.4859
nominal,0.1831,-0.4171,-0.2761,-0.8596,-0.3779,-0.9457
nominal,1.3669,1.9628,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1780,-0.4437,0.0846,0.8126,-0.3779,1.0958
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2981,-0.4392,-0.0507,-0.8596,-0.3779,-0.9457
nominal,0.6606,0.4278,-0.0957,-0.8596,-0.3779,-0.9457
nominal,0.1787,-0.4127,-0.4113,-0.8596,-0.3779,-0.9457
nominal,0.5363,0.0739,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.1548,-0.2313,0.3100,1.4329,0.2825,1.1903
nominal,1.6954,0.7817,-0.3211,1.3941,1.2654,1.0623
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.9392,4.3958,-0.1859,-0.8596,-0.3779,-0.9457
nominal,-0.0295,-0.2667,2.5641,0.2109,-0.3779,0.9709
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1196,-0.3021,-0.2310,0.2578,-0.3779,0.9618
nominal,1.1259,4.5285,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1921,-0.4348,0.6256,0.7063,0.2900,0.9222
nominal,-0.2344,-0.1561,0.2198,0.0156,0.5496,1.3305
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2839,1.2373,1.1665,0.9291,-0.1559,0.8825
nominal,0.4849,0.0164,-0.1859,0.9443,1.4697,1.2360
nominal,0.3560,-0.1119,0.6256,0.0177,0.3949,0.8338
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3137,-0.4171,0.6707,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0020,-0.1605,1.0313,1.2164,0.2717,1.0440
nominal,0.2337,0.0120,-0.1859,0.4814,2.0416,1.2939
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1463,-0.3375,-0.3662,0.8417,1.6811,1.0715
nominal,-0.1213,-0.4525,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.3981,-0.4392,0.1748,0.3514,-0.3779,0.8460
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.9408,-0.4437,-0.2310,-0.8596,-0.3779,-0.9457
nominal,-0.2426,-0.3552,0.9862,0.5552,0.5285,0.7515
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.7485,0.4588,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.7954,-0.4525,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.0976,0.3393,1.5272,-0.8596,-0.3779,-0.9457
nominal,-0.3525,-0.2977,-0.2761,0.0320,1.6511,0.9161
nominal,0.0202,-0.2402,0.1748,0.3400,-0.3779,1.0105
nominal,-0.3598,-0.4260,0.9862,-0.8596,-0.3779,-0.9457
nominal,0.3601,0.0518,0.4002,1.1911,0.0813,1.2391
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0874,-0.4525,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3845,-0.4392,1.8428,-0.1477,-0.3779,1.0928
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1011,-0.4525,-0.0056,0.1147,-0.3779,0.8643
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0501,-0.2623,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1418,-0.3242,5.5395,0.8692,-0.3779,0.6266
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1060,-0.2888,-0.0507,0.6468,-0.3779,1.0258
nominal,1.4513,-0.4481,-0.5465,-0.8596,-0.3779,-0.9457
nominal,0.2004,0.4588,-0.1408,-0.8596,-0.3779,-0.9457
nominal,0.4875,-0.0676,0.1748,0.9177,0.1338,1.3396
nominal,0.3679,0.0120,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.3496,-0.2711,0.0395,0.3717,2.1266,0.9039
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4392,9.0558,-0.8596,-0.3779,-0.9457
nominal,-0.2053,-0.1517,0.2198,0.0940,-0.3779,0.8978
nominal,0.0173,-0.3685,-0.0957,-0.8596,-0.3779,-0.9457
nominal,1.5417,-0.4525,-0.4564,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1594,-0.4260,-0.2310,1.1164,-0.3779,1.2391
anomaly,0.1584,-0.2844,-0.3662,1.5219,-0.3779,1.3274
nominal,-0.3057,-0.4525,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0352,-0.3198,-0.3662,0.7729,-0.3779,0.9831
nominal,0.1524,0.0031,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.3342,-0.4348,0.8059,-0.8596,-0.3779,-0.9457
nominal,-0.5688,-0.4525,0.6707,-0.8596,-0.3779,-0.9457
nominal,-0.3620,-0.4038,-0.5916,-0.2342,-0.3779,0.8064
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4338,-0.4392,0.1748,0.3400,-0.3779,0.6936
nominal,0.0263,-0.3419,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2034,-0.4392,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.3935,-0.4525,-0.2310,0.6388,-0.3779,0.9587
nominal,0.0473,-0.3685,1.1215,-0.8596,-0.3779,-0.9457
nominal,0.5054,2.1486,-0.4113,-0.8596,-0.3779,-0.9457
nominal,0.1198,-0.3242,0.2649,2.3291,0.1717,1.2238
nominal,0.7531,1.6399,-0.4564,1.3468,2.3684,0.8521
nominal,0.8003,-0.4215,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1384,-0.0101,1.0313,0.0658,-0.3779,1.1751
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1956,-0.3906,0.9411,0.6552,0.2804,1.2269
nominal,0.6377,1.4983,-0.4113,0.4135,-0.3779,0.8338
nominal,1.3940,4.9266,-0.5015,-0.8596,-0.3779,-0.9457
anomaly,0.9142,0.2199,-0.5015,1.5898,8.1455,1.3731
nominal,0.2229,-0.2402,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.2925,-0.3950,0.3100,1.0569,0.9639,0.8978
nominal,-0.1711,-0.4525,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.2576,-0.3375,0.3100,0.3092,0.6769,1.2421
nominal,-0.2725,-0.3286,0.4002,1.0497,1.4824,0.6388
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1829,-0.2402,2.0231,1.2451,0.2754,0.7789
nominal,0.0185,-0.2048,-0.2310,0.6637,1.7799,1.1141
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1480,-0.2888,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1465,-0.1827,0.5354,0.1113,-0.3779,1.7114
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1374,-0.3994,0.2198,0.7578,0.5233,1.4554
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2996,-0.4481,-0.3662,-0.8596,-0.3779,-0.9457
nominal,0.4206,-0.4481,-0.2310,-0.8596,-0.3779,-0.9457
nominal,-0.3423,-0.4260,0.1748,0.7147,0.5915,1.3122
nominal,0.0042,-0.2225,0.4903,-0.8596,-0.3779,-0.9457
nominal,0.0737,-0.4038,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2014,-0.0323,-0.1408,0.5413,1.7228,0.8795
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2729,-0.2402,-0.0056,0.8443,1.1589,0.9648
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0894,-0.3685,-0.3662,0.9211,4.0997,1.1903
nominal,0.1140,-0.2446,-0.4113,-0.8596,-0.3779,-0.9457
nominal,1.0756,3.4978,-0.2761,1.0194,-0.3779,1.1294
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3142,-0.0146,0.0395,0.6261,0.4619,1.1812
nominal,0.2199,-0.3286,0.2649,0.8776,0.1297,1.1080
nominal,0.5161,0.7198,0.7157,1.0852,-0.0166,1.2726
nominal,-0.1126,-0.3994,0.7157,-0.0895,0.4120,1.0776
nominal,0.1870,-0.3109,0.7157,0.8434,-0.3779,1.3122
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5281,-0.1252,-0.0957,1.6755,-0.3779,1.0014
nominal,-0.2234,-0.3419,-0.2310,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,10.7968,-0.4083,-0.5465,-0.8596,-0.3779,-0.9457
nominal,0.1430,0.1491,-0.3211,-0.0743,-0.3779,1.3975
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4138,0.0297,-0.0507,0.2088,-0.3779,1.0958
nominal,-0.0207,-0.4525,-0.2310,0.6898,-0.3779,1.1933
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0180,-0.4348,-0.3211,0.5012,-0.3779,1.3548
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1519,-0.4348,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.4973,1.2992,0.4002,1.1257,-0.0106,1.1111
nominal,1.5575,4.9133,-0.2761,0.8202,-0.3779,0.1360
nominal,-0.3132,-0.3994,1.7526,0.9392,0.1271,0.9069
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3018,-0.3640,3.1501,0.3113,0.2358,1.1537
nominal,-0.2973,-0.3552,-0.2310,0.1299,2.2473,1.3396
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.5145,1.9628,0.6256,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.6149,-0.4171,5.3141,0.4248,0.3792,0.6753
nominal,5.4936,-0.4525,-0.4564,-0.8596,-0.3779,-0.9457
nominal,-0.3098,-0.4127,0.3551,0.6776,0.0298,1.2421
nominal,0.5742,0.8923,-0.1859,1.2928,1.1825,1.2391
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1555,-0.3242,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1902,0.3526,0.7608,1.4379,0.3786,0.9222
nominal,0.1104,0.2951,0.8961,0.6329,0.8439,0.6814
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1362,-0.3242,0.0846,-0.8596,-0.3779,-0.9457
nominal,-0.1709,-0.4260,0.0395,0.6303,-0.3779,1.1141
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0562,-0.3906,-0.3211,0.9839,-0.3779,1.2391
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0291,0.1314,1.6174,0.8497,-0.3779,0.9008
nominal,-0.4931,-0.3552,1.9780,0.7000,-0.3779,1.2665
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2996,-0.4525,0.2198,-0.8596,-0.3779,-0.9457
nominal,-0.1699,-0.3375,1.4370,0.8088,-0.3779,1.3305
nominal,-0.2022,-0.0013,0.5805,0.4092,0.5043,1.1415
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1552,-0.3552,0.2649,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1270,-0.4348,-0.2310,0.7696,1.9624,0.8186
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3715,-0.4437,-0.3662,0.9392,-0.3779,1.0928
nominal,1.3302,-0.4525,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0339,-0.4525,-0.1408,-0.8596,-0.3779,-0.9457
nominal,0.1677,0.1358,-0.2310,0.4692,-0.3779,1.3061
nominal,-0.0317,-0.1296,-0.3662,0.0970,-0.3779,0.7546
nominal,0.4085,-0.4525,-0.2310,-0.8596,-0.3779,-0.9457
nominal,-0.2285,-0.3286,0.1748,0.7805,0.6191,1.2177
nominal,-0.1240,-0.4525,-0.3662,0.8810,2.4610,0.9435
nominal,0.7688,0.6269,-0.2310,1.4835,0.5429,1.0593
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0281,-0.1296,-0.3211,0.3763,2.7579,0.9892
nominal,0.7985,1.3214,0.8510,0.2168,0.0558,0.7789
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.8441,3.2324,0.0395,1.6358,-0.3779,0.9191
nominal,-0.3271,-0.4437,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.4682,0.5074,0.0395,0.3772,-0.3779,0.6875
nominal,1.2483,3.9623,-0.4564,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.8462,0.3128,0.0395,-0.8596,-0.3779,-0.9457
nominal,0.0046,-0.3950,0.2198,0.4223,0.4053,1.1111
nominal,0.2813,-0.2092,0.1297,0.4801,-0.3779,1.0227
nominal,1.1830,2.4405,0.3551,0.7772,0.6022,0.5778
nominal,0.3808,-0.0013,-0.0056,0.1940,0.9861,1.1994
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1956,-0.4525,0.1297,0.2704,-0.3779,0.7119
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1758,-0.1517,0.3100,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0401,-0.3463,0.8961,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0932,-0.1871,-0.2310,0.3898,1.2859,1.0532
nominal,-0.5063,-0.3596,3.7362,0.4392,0.5963,0.6875
nominal,0.6171,2.8475,-0.2310,0.7827,1.0394,0.1939
nominal,0.0925,-0.3331,1.2567,0.6881,-0.0079,0.8186
nominal,0.1550,-0.2048,1.9329,-0.8596,-0.3779,-0.9457
nominal,0.1965,0.2685,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.0991,-0.3817,-0.0957,0.7865,1.1175,1.6352
nominal,-0.4589,-0.4171,0.1297,0.5324,2.3779,0.9222
nominal,0.3357,0.6224,-0.1408,0.5805,-0.3779,0.8125
nominal,0.2412,3.0643,-0.2310,1.0763,-0.3779,1.1355
nominal,0.9856,2.2857,-0.4564,1.8109,-0.3779,0.9496
anomaly,0.6924,-0.3685,-0.3211,1.4417,2.1069,1.3792
nominal,-0.7844,-0.4525,6.1706,-0.8596,-0.3779,-0.9457
nominal,-0.0764,-0.4525,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.1552,-0.4437,1.0313,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1501,-0.3331,-0.1859,1.7375,1.5465,1.4554
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3250,-0.4481,-0.2761,0.2772,-0.3779,0.8704
anomaly,0.2029,-0.3375,-0.3662,1.4164,2.6612,1.5986
nominal,0.6721,0.0783,-0.1408,1.5156,1.0500,1.3030
nominal,-0.1137,-0.4481,-0.1408,0.3759,1.5857,0.9587
nominal,0.0761,0.0518,1.5272,0.6206,0.0102,0.9587
nominal,7.7997,-0.4525,-0.5465,-0.8596,-0.3779,-0.9457
nominal,0.1453,-0.0013,-0.2310,1.1962,-0.3779,1.4371
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3095,-0.0809,0.3100,0.6063,-0.3779,0.4133
nominal,-0.2217,-0.3508,0.1748,0.9421,1.1396,1.1537
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2109,-0.3021,0.3551,0.5620,0.5737,1.2909
nominal,0.0904,-0.0765,-0.2310,1.4557,-0.3779,1.1933
nominal,0.2949,-0.3508,-0.1859,-0.8596,-0.3779,-0.9457
nominal,5.0817,-0.4304,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0108,-0.4481,0.0846,0.8215,0.9747,1.2086
nominal,1.1919,0.2818,-0.0056,1.1759,-0.3779,1.1751
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1367,-0.2844,-0.2310,0.4092,-0.3779,1.4828
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0251,-0.3508,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0283,0.1668,0.8510,0.9046,0.0826,1.0593
nominal,0.1484,-0.4481,-0.2761,1.1400,-0.3779,1.8576
nominal,-0.1840,-0.3994,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0713,-0.3861,-0.0056,1.5628,-0.3779,0.9861
nominal,-0.0706,-0.1384,-0.3211,0.5810,2.3094,0.9709
nominal,-0.0805,-0.2933,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0151,-0.3640,0.0395,-0.8596,-0.3779,-0.9457
nominal,0.8362,-0.4525,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.7001,-0.4481,-0.0056,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3532,-0.0146,-0.3211,1.0649,-0.3779,1.2665
nominal,0.0149,-0.4437,0.0395,0.5915,-0.3779,1.0867
nominal,-0.1802,-0.4392,0.6707,0.6738,-0.3779,1.0349
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0432,-0.3817,-0.1408,0.5797,0.9791,1.4158
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4855,-0.4215,0.8510,0.5084,0.3885,1.1050
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2461,-0.3861,1.5272,0.0367,0.8946,1.2726
nominal,0.0240,-0.2446,0.1748,1.3936,-0.3779,0.9008
nominal,0.4582,0.5118,0.7157,-0.8596,-0.3779,-0.9457
anomaly,0.3703,-0.0057,-0.5015,1.5611,5.2983,1.6138
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3474,-0.4437,0.0395,-0.0608,0.7040,0.8856
nominal,0.1606,0.0385,0.2198,1.2358,0.4101,1.2695
nominal,0.0987,0.1933,0.6256,1.1274,0.2215,1.5316
nominal,-0.0833,-0.3021,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.3989,-0.4171,1.7075,-0.8596,-0.3779,-0.9457
nominal,0.2139,-0.1119,0.3100,0.0801,0.4092,1.3183
nominal,-0.0193,-0.2977,0.5805,-0.8596,-0.3779,-0.9457
nominal,-0.3767,-0.4083,1.3469,1.4114,0.2228,0.8917
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6633,0.2420,-0.0056,-0.8596,-0.3779,-0.9457
nominal,0.0357,-0.0411,-0.0507,0.9476,-0.3779,1.3274
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0921,0.0828,0.2198,1.6126,0.8467,1.3975
nominal,0.6096,1.8787,-0.2761,0.8535,0.6882,1.0471
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2122,1.2594,-0.0056,0.6211,0.5874,0.9587
nominal,-0.3034,-0.4171,-0.0957,0.9616,2.1256,1.2604
nominal,0.1550,-0.2800,-0.4113,0.3662,-0.3779,0.3402
nominal,0.0337,-0.0190,-0.2761,0.3232,1.8535,1.0440
