label,X1,X2,V2,V3,V4,V5,V6,V7,V8
nominal,1,0,0.585,0.46,0.15,1.206,0.581,0.216,0.323
nominal,1,0,0.62,0.485,0.155,1.049,0.462,0.231,0.25
nominal,1,0,0.415,0.31,0.09,0.3245,0.1305,0.0735,0.115
nominal,1,0,0.61,0.48,0.15,1.1495,0.564,0.274,0.264
nominal,0,1,0.43,0.34,0.1,0.3405,0.1395,0.0665,0.12
nominal,0,0,0.455,0.375,0.125,0.458,0.1985,0.111,0.12
nominal,1,0,0.625,0.495,0.155,1.177,0.5055,0.278,0.345
nominal,0,0,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155
nominal,1,0,0.45,0.335,0.125,0.349,0.119,0.1055,0.115
nominal,0,0,0.45,0.335,0.105,0.425,0.1865,0.091,0.115
nominal,0,0,0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28
nominal,0,0,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205
nominal,0,1,0.465,0.345,0.11,0.393,0.1825,0.0735,0.12
nominal,1,0,0.625,0.475,0.16,1.0845,0.5005,0.2355,0.3105
nominal,0,1,0.555,0.43,0.155,0.7395,0.3135,0.1435,0.28
nominal,0,0,0.57,0.445,0.15,0.995,0.504,0.185,0.2505
nominal,0,1,0.485,0.37,0.13,0.458,0.181,0.113,0.136
nominal,0,0,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695
nominal,1,0,0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132
nominal,0,1,0.49,0.4,0.135,0.624,0.3035,0.1285,0.169
nominal,0,1,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745
nominal,0,1,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105
nominal,1,0,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875
nominal,0,0,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22
nominal,1,0,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245
nominal,0,0,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265
nominal,0,1,0.605,0.48,0.155,0.9995,0.425,0.1985,0.3
nominal,0,0,0.41,0.325,0.105,0.3635,0.159,0.077,0.12
nominal,1,0,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29
nominal,1,0,0.625,0.455,0.17,1.082,0.4955,0.2345,0.315
nominal,1,0,0.62,0.525,0.155,1.085,0.454,0.1965,0.35
nominal,1,0,0.5,0.38,0.12,0.5765,0.273,0.135,0.145
nominal,0,0,0.56,0.44,0.135,0.8025,0.35,0.1615,0.259
nominal,0,0,0.635,0.49,0.175,1.2435,0.5805,0.313,0.305
nominal,1,0,0.44,0.365,0.125,0.516,0.2155,0.114,0.155
nominal,1,0,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755
nominal,0,1,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105
nominal,1,0,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075
nominal,0,0,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575
nominal,1,0,0.59,0.485,0.155,1.0785,0.4535,0.2435,0.31
nominal,0,1,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07
nominal,1,0,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184
nominal,0,1,0.5,0.36,0.12,0.439,0.1875,0.1055,0.1305
nominal,1,0,0.695,0.53,0.21,1.51,0.664,0.4095,0.385
nominal,1,0,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354
nominal,1,0,0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245
nominal,0,0,0.46,0.365,0.125,0.4785,0.206,0.1045,0.141
nominal,0,1,0.52,0.425,0.17,0.6805,0.28,0.174,0.195
nominal,0,1,0.435,0.33,0.105,0.335,0.156,0.0555,0.105
nominal,1,0,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195
nominal,1,0,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355
nominal,1,0,0.51,0.39,0.135,0.769,0.3935,0.1455,0.19
nominal,0,1,0.47,0.375,0.105,0.468,0.1665,0.108,0.17
nominal,1,0,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29
nominal,0,1,0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895
nominal,1,0,0.595,0.475,0.14,1.0305,0.4925,0.217,0.278
anomaly,0,0,0.67,0.535,0.185,1.597,0.6275,0.35,0.47
nominal,0,0,0.62,0.475,0.16,1.3245,0.6865,0.233,0.3275
nominal,1,0,0.525,0.405,0.12,0.7555,0.3755,0.1555,0.201
nominal,0,1,0.52,0.395,0.125,0.5805,0.2445,0.146,0.165
nominal,1,0,0.585,0.465,0.165,0.885,0.4025,0.1625,0.274
nominal,1,0,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305
nominal,0,0,0.615,0.475,0.155,1.027,0.447,0.25,0.285
nominal,0,1,0.44,0.365,0.11,0.4465,0.213,0.089,0.1135
nominal,1,0,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445
nominal,0,0,0.49,0.38,0.125,0.549,0.245,0.1075,0.174
nominal,0,1,0.575,0.44,0.15,0.983,0.486,0.215,0.239
nominal,0,0,0.575,0.425,0.15,0.8765,0.455,0.18,0.228
nominal,0,0,0.73,0.57,0.165,2.0165,1.0685,0.418,0.435
nominal,0,1,0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158
nominal,0,0,0.555,0.42,0.11,0.931,0.4445,0.171,0.225
nominal,0,1,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945
nominal,0,1,0.46,0.355,0.11,0.436,0.1975,0.096,0.125
nominal,0,0,0.54,0.42,0.14,0.8035,0.38,0.1805,0.21
nominal,1,0,0.59,0.47,0.16,1.206,0.479,0.2425,0.309
nominal,0,1,0.295,0.215,0.075,0.116,0.037,0.0295,0.04
nominal,0,1,0.465,0.355,0.09,0.4325,0.2005,0.074,0.1275
nominal,1,0,0.605,0.49,0.14,0.9755,0.419,0.206,0.315
nominal,0,1,0.57,0.43,0.145,0.833,0.354,0.144,0.2815
nominal,0,1,0.385,0.29,0.085,0.2505,0.112,0.061,0.08
nominal,0,1,0.42,0.325,0.125,0.3915,0.1575,0.1025,0.115
nominal,1,0,0.61,0.475,0.15,1.142,0.62,0.237,0.245
nominal,0,1,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165
nominal,1,0,0.5,0.37,0.15,1.0615,0.494,0.223,0.296
nominal,0,1,0.54,0.425,0.135,0.686,0.3475,0.1545,0.213
nominal,1,0,0.645,0.51,0.16,1.33,0.6665,0.309,0.317
nominal,0,0,0.54,0.385,0.14,0.7655,0.3265,0.116,0.2365
nominal,0,1,0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165
nominal,0,0,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32
nominal,1,0,0.58,0.455,0.195,1.859,0.945,0.426,0.441
nominal,0,0,0.655,0.46,0.16,1.494,0.6895,0.331,0.1825
nominal,0,1,0.545,0.43,0.13,0.7595,0.358,0.153,0.2055
anomaly,0,1,0.215,0.15,0.055,0.041,0.015,0.009,0.0125
nominal,0,0,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275
nominal,0,1,0.54,0.42,0.14,0.6275,0.2505,0.1175,0.235
nominal,1,0,0.485,0.39,0.12,0.599,0.251,0.1345,0.169
nominal,1,0,0.615,0.495,0.2,1.219,0.564,0.227,0.3885
nominal,1,0,0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26
nominal,0,1,0.5,0.375,0.12,0.542,0.215,0.116,0.17
nominal,0,0,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25
nominal,0,0,0.56,0.43,0.15,0.8825,0.3465,0.172,0.31
nominal,0,0,0.615,0.455,0.135,1.059,0.4735,0.263,0.274
nominal,0,0,0.595,0.465,0.15,1.0765,0.491,0.22,0.287
nominal,1,0,0.51,0.38,0.135,0.681,0.3435,0.142,0.17
nominal,0,1,0.495,0.375,0.14,0.494,0.181,0.0975,0.191
nominal,1,0,0.43,0.335,0.115,0.406,0.166,0.0935,0.135
nominal,1,0,0.44,0.34,0.105,0.402,0.1305,0.0955,0.165
nominal,1,0,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336
nominal,0,0,0.62,0.5,0.15,1.293,0.596,0.3135,0.354
nominal,1,0,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32
nominal,0,0,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315
nominal,1,0,0.58,0.445,0.135,0.814,0.3775,0.1915,0.22
nominal,1,0,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455
nominal,1,0,0.515,0.35,0.155,0.9225,0.4185,0.198,0.273
nominal,0,1,0.55,0.42,0.13,0.636,0.294,0.144,0.1755
nominal,1,0,0.44,0.325,0.08,0.413,0.144,0.1015,0.13
nominal,0,1,0.485,0.375,0.11,0.464,0.2015,0.09,0.149
nominal,0,0,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255
nominal,1,0,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035
nominal,0,1,0.545,0.42,0.125,0.717,0.358,0.112,0.22
nominal,1,0,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33
nominal,0,0,0.595,0.455,0.16,1.04,0.452,0.2655,0.288
nominal,1,0,0.57,0.44,0.175,0.9415,0.3805,0.2285,0.283
nominal,1,0,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475
nominal,0,1,0.51,0.405,0.125,0.6795,0.3465,0.1395,0.182
nominal,1,0,0.46,0.34,0.135,0.495,0.1655,0.117,0.185
nominal,1,0,0.55,0.42,0.16,1.3405,0.6325,0.311,0.344
nominal,0,1,0.51,0.39,0.125,0.597,0.293,0.1265,0.1555
nominal,0,1,0.515,0.36,0.125,0.4725,0.1815,0.125,0.138
nominal,0,1,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855
nominal,0,1,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325
nominal,0,0,0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225
nominal,1,0,0.53,0.41,0.14,0.7545,0.3495,0.1715,0.2105
nominal,1,0,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24
nominal,0,0,0.635,0.495,0.175,1.211,0.707,0.2725,0.323
nominal,1,0,0.735,0.57,0.21,2.2355,1.1705,0.463,0.5315
nominal,0,1,0.505,0.4,0.145,0.7045,0.334,0.1425,0.207
nominal,1,0,0.44,0.35,0.11,0.4585,0.2,0.0885,0.13
nominal,0,0,0.48,0.38,0.12,0.608,0.2705,0.1405,0.185
nominal,1,0,0.59,0.47,0.145,0.9235,0.4545,0.173,0.254
nominal,0,1,0.53,0.4,0.145,0.555,0.1935,0.1305,0.195
nominal,0,0,0.62,0.475,0.15,0.9545,0.455,0.1865,0.277
nominal,1,0,0.66,0.52,0.19,1.558,0.755,0.298,0.4
nominal,0,0,0.45,0.36,0.105,0.4715,0.2035,0.0935,0.149
nominal,1,0,0.505,0.41,0.125,0.642,0.289,0.133,0.155
nominal,1,0,0.655,0.52,0.165,1.4095,0.586,0.291,0.405
nominal,0,0,0.47,0.35,0.115,0.487,0.1955,0.127,0.155
nominal,1,0,0.475,0.37,0.125,0.649,0.347,0.136,0.142
nominal,0,1,0.32,0.255,0.085,0.1745,0.072,0.033,0.057
anomaly,0,1,0.14,0.105,0.035,0.014,0.0055,0.0025,0.004
nominal,0,1,0.53,0.415,0.13,0.694,0.3905,0.111,0.167
nominal,0,1,0.5,0.395,0.14,0.6215,0.2925,0.1205,0.195
nominal,0,0,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155
nominal,0,0,0.36,0.265,0.09,0.2165,0.096,0.037,0.0735
nominal,1,0,0.6,0.49,0.21,1.9875,1.005,0.419,0.491
nominal,1,0,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315
nominal,0,0,0.685,0.53,0.17,1.5105,0.7385,0.3525,0.3725
nominal,0,1,0.61,0.465,0.125,0.9225,0.436,0.19,0.26
nominal,1,0,0.41,0.315,0.095,0.306,0.121,0.0735,0.09
nominal,0,0,0.575,0.445,0.14,0.941,0.3845,0.252,0.285
nominal,0,0,0.545,0.42,0.175,0.754,0.256,0.1775,0.275
nominal,0,0,0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715
nominal,0,0,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175
nominal,0,1,0.56,0.44,0.14,0.825,0.402,0.139,0.245
nominal,1,0,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135
nominal,1,0,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935
nominal,0,0,0.47,0.375,0.12,0.6015,0.2765,0.1455,0.135
nominal,0,1,0.43,0.34,0,0.428,0.2065,0.086,0.115
nominal,0,1,0.56,0.445,0.15,0.8225,0.3685,0.187,0.236
nominal,0,1,0.375,0.29,0.14,0.3,0.14,0.0625,0.0825
nominal,0,1,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245
nominal,0,1,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21
nominal,0,0,0.585,0.46,0.165,1.058,0.486,0.25,0.294
nominal,0,1,0.435,0.355,0.125,0.4075,0.1535,0.074,0.165
anomaly,0,0,0.68,0.55,0.2,1.596,0.525,0.4075,0.585
nominal,1,0,0.34,0.255,0.095,0.213,0.081,0.034,0.07
nominal,0,0,0.6,0.5,0.155,1.332,0.6235,0.2835,0.35
nominal,0,1,0.575,0.43,0.13,0.7425,0.2895,0.2005,0.22
nominal,0,0,0.61,0.5,0.18,1.438,0.5185,0.3735,0.3345
nominal,0,0,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465
nominal,0,1,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29
nominal,0,1,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196
nominal,0,1,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645
nominal,1,0,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785
nominal,0,1,0.475,0.365,0.125,0.5465,0.229,0.1185,0.172
nominal,1,0,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06
nominal,1,0,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117
nominal,0,0,0.605,0.455,0.145,0.862,0.334,0.1985,0.3
nominal,0,0,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525
nominal,1,0,0.535,0.435,0.15,0.717,0.3475,0.1445,0.194
nominal,0,1,0.575,0.45,0.13,0.8145,0.403,0.1715,0.213
nominal,1,0,0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425
nominal,1,0,0.66,0.515,0.155,1.4415,0.7055,0.3555,0.335
nominal,0,0,0.6,0.47,0.15,0.922,0.363,0.194,0.305
nominal,1,0,0.675,0.515,0.145,1.265,0.6025,0.299,0.325
nominal,0,0,0.55,0.425,0.125,0.964,0.5475,0.159,0.215
nominal,0,1,0.41,0.315,0.1,0.3,0.124,0.0575,0.1
nominal,0,0,0.47,0.365,0.12,0.582,0.29,0.092,0.146
nominal,1,0,0.58,0.46,0.155,1.0335,0.469,0.2225,0.295
nominal,1,0,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25
nominal,0,0,0.635,0.475,0.15,1.1845,0.533,0.307,0.291
nominal,0,0,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835
nominal,0,1,0.485,0.355,0.12,0.5085,0.21,0.122,0.135
nominal,0,0,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16
nominal,0,0,0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09
nominal,1,0,0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43
nominal,0,0,0.62,0.485,0.155,1.1945,0.5105,0.271,0.352
nominal,0,0,0.58,0.45,0.15,0.92,0.393,0.212,0.2895
nominal,0,1,0.565,0.46,0.155,0.8715,0.3755,0.215,0.25
nominal,1,0,0.615,0.505,0.19,1.403,0.6715,0.2925,0.365
nominal,1,0,0.575,0.46,0.155,0.892,0.4415,0.176,0.22
nominal,0,1,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09
nominal,0,0,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165
nominal,0,0,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345
nominal,0,1,0.515,0.42,0.15,0.6725,0.2555,0.1335,0.235
nominal,1,0,0.635,0.525,0.185,1.4065,0.684,0.3,0.3745
nominal,0,1,0.45,0.35,0.11,0.514,0.253,0.1045,0.14
nominal,1,0,0.63,0.48,0.165,1.286,0.604,0.271,0.35
nominal,0,1,0.555,0.43,0.14,0.7665,0.341,0.165,0.23
nominal,0,1,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845
nominal,1,0,0.58,0.44,0.16,0.8295,0.3365,0.2005,0.2485
nominal,0,1,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07
nominal,1,0,0.61,0.485,0.145,1.3305,0.783,0.2255,0.2865
nominal,0,0,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371
nominal,1,0,0.47,0.35,0.1,0.4775,0.1885,0.0885,0.175
nominal,1,0,0.335,0.265,0.095,0.1975,0.0795,0.0375,0.07
nominal,1,0,0.455,0.34,0.135,0.462,0.1675,0.158,0.12
nominal,1,0,0.5,0.405,0.14,0.6155,0.241,0.1355,0.205
nominal,0,0,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135
nominal,1,0,0.61,0.49,0.16,1.146,0.597,0.246,0.265
nominal,0,1,0.35,0.28,0.075,0.196,0.082,0.04,0.064
nominal,0,0,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375
nominal,0,0,0.655,0.505,0.165,1.367,0.5835,0.3515,0.396
nominal,1,0,0.35,0.26,0.09,0.198,0.0725,0.056,0.06
nominal,1,0,0.62,0.47,0.135,1.0195,0.5315,0.2005,0.2475
anomaly,1,0,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01
nominal,1,0,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264
nominal,1,0,0.46,0.35,0.125,0.5165,0.1885,0.1145,0.185
nominal,0,0,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308
nominal,0,0,0.625,0.49,0.165,1.127,0.477,0.2365,0.3185
nominal,0,1,0.51,0.4,0.125,0.5575,0.2615,0.1195,0.1525
nominal,0,0,0.625,0.515,0.16,1.264,0.5715,0.326,0.321
nominal,1,0,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735
nominal,0,0,0.535,0.4,0.135,0.8215,0.3935,0.196,0.205
nominal,1,0,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354
nominal,0,1,0.525,0.4,0.125,0.6965,0.369,0.1385,0.164
nominal,0,1,0.55,0.425,0.13,0.664,0.2695,0.163,0.21
nominal,1,0,0.615,0.46,0.17,1.0565,0.4815,0.272,0.27
nominal,0,0,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205
nominal,1,0,0.725,0.57,0.19,2.3305,1.253,0.541,0.52
nominal,0,0,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324
nominal,1,0,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155
nominal,0,0,0.55,0.44,0.125,0.765,0.33,0.2125,0.245
nominal,0,0,0.645,0.505,0.165,1.4325,0.684,0.308,0.336
nominal,1,0,0.62,0.49,0.155,1.1,0.505,0.2475,0.31
nominal,1,0,0.635,0.5,0.18,1.154,0.4405,0.2315,0.387
nominal,1,0,0.45,0.32,0.1,0.381,0.1705,0.075,0.115
nominal,0,0,0.52,0.41,0.125,0.6985,0.2945,0.1625,0.215
nominal,1,0,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237
nominal,1,0,0.6,0.45,0.195,1.34,0.617,0.3255,0.3605
nominal,1,0,0.635,0.495,0.155,1.3635,0.583,0.2985,0.295
nominal,1,0,0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23
nominal,1,0,0.59,0.45,0.16,0.998,0.445,0.214,0.301
nominal,0,0,0.53,0.425,0.13,0.7585,0.325,0.197,0.205
nominal,1,0,0.57,0.435,0.125,0.8965,0.383,0.1835,0.275
nominal,0,1,0.49,0.375,0.115,0.557,0.2275,0.1335,0.1765
nominal,1,0,0.475,0.37,0.125,0.655,0.266,0.1725,0.185
nominal,0,1,0.33,0.255,0.085,0.1655,0.063,0.039,0.06
nominal,0,0,0.56,0.445,0.18,0.903,0.3575,0.2045,0.295
nominal,0,0,0.585,0.46,0.17,0.9325,0.365,0.271,0.29
nominal,0,0,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925
nominal,0,0,0.49,0.375,0.15,0.5755,0.22,0.144,0.19
nominal,0,1,0.435,0.3,0.12,0.5965,0.259,0.139,0.1645
nominal,0,1,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535
nominal,0,1,0.47,0.375,0.12,0.487,0.196,0.099,0.135
nominal,1,0,0.635,0.51,0.185,1.308,0.544,0.318,0.377
nominal,1,0,0.475,0.36,0.12,0.578,0.2825,0.12,0.17
nominal,1,0,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595
nominal,0,1,0.54,0.425,0.14,0.742,0.32,0.1395,0.25
nominal,0,1,0.53,0.42,0.13,0.658,0.296,0.1245,0.198
nominal,1,0,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465
nominal,0,1,0.55,0.435,0.14,0.7995,0.295,0.1905,0.238
nominal,0,1,0.52,0.4,0.11,0.597,0.2935,0.1155,0.16
nominal,0,0,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885
nominal,0,1,0.525,0.4,0.145,0.6095,0.248,0.159,0.175
nominal,0,1,0.46,0.35,0.1,0.471,0.252,0.077,0.123
nominal,0,0,0.62,0.51,0.18,1.233,0.592,0.274,0.322
nominal,1,0,0.595,0.475,0.165,1.213,0.621,0.2435,0.274
nominal,0,1,0.585,0.475,0.16,1.0505,0.48,0.234,0.285
nominal,1,0,0.58,0.455,0.15,1.012,0.4985,0.2115,0.2835
nominal,0,0,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293
nominal,0,1,0.54,0.425,0.13,0.7205,0.2955,0.169,0.225
nominal,0,1,0.485,0.365,0.09,0.651,0.3165,0.132,0.18
nominal,1,0,0.615,0.475,0.15,1.0375,0.476,0.2325,0.283
nominal,1,0,0.62,0.48,0.15,1.1015,0.4965,0.243,0.305
nominal,1,0,0.48,0.375,0.145,0.777,0.216,0.13,0.17
nominal,0,1,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116
nominal,0,0,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765
nominal,0,1,0.525,0.39,0.12,0.664,0.3115,0.147,0.178
nominal,0,0,0.43,0.35,0.09,0.397,0.1575,0.089,0.12
nominal,0,0,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288
nominal,0,0,0.505,0.39,0.12,0.5725,0.2555,0.1325,0.146
nominal,1,0,0.55,0.46,0.175,0.869,0.3155,0.1825,0.32
nominal,0,1,0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22
nominal,1,0,0.605,0.48,0.17,1.1835,0.582,0.2365,0.317
nominal,0,1,0.5,0.375,0.12,0.529,0.2235,0.123,0.16
nominal,0,0,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22
nominal,0,0,0.43,0.325,0.12,0.445,0.165,0.0995,0.155
nominal,0,1,0.45,0.365,0.125,0.462,0.2135,0.0985,0.1315
nominal,1,0,0.61,0.475,0.175,1.024,0.409,0.261,0.322
nominal,1,0,0.595,0.46,0.17,1.1295,0.57,0.2555,0.265
nominal,1,0,0.585,0.455,0.14,0.97,0.462,0.185,0.295
nominal,1,0,0.465,0.375,0.11,0.5,0.21,0.113,0.1505
nominal,0,0,0.56,0.45,0.16,1.0235,0.429,0.268,0.3
nominal,0,0,0.57,0.47,0.14,0.871,0.385,0.211,0.2315
nominal,0,0,0.52,0.41,0.16,0.712,0.2845,0.153,0.225
nominal,0,1,0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1
nominal,1,0,0.475,0.385,0.12,0.562,0.289,0.0905,0.153
nominal,0,1,0.4,0.265,0.1,0.2775,0.1245,0.0605,0.08
nominal,0,1,0.53,0.43,0.16,0.7245,0.321,0.1275,0.24
nominal,0,0,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35
nominal,0,0,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095
nominal,0,1,0.55,0.425,0.15,0.639,0.269,0.1345,0.217
nominal,0,0,0.33,0.26,0.08,0.2,0.0625,0.05,0.07
nominal,1,0,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635
nominal,1,0,0.58,0.45,0.14,0.9615,0.486,0.1815,0.253
nominal,0,1,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12
nominal,1,0,0.575,0.44,0.145,0.87,0.3945,0.2195,0.225
nominal,1,0,0.55,0.385,0.13,0.7275,0.343,0.1625,0.19
nominal,1,0,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175
nominal,0,1,0.295,0.21,0.08,0.1,0.038,0.026,0.031
nominal,1,0,0.62,0.47,0.15,1.309,0.587,0.4405,0.325
nominal,0,0,0.605,0.485,0.16,1.201,0.417,0.2875,0.38
nominal,1,0,0.64,0.49,0.155,1.1285,0.477,0.269,0.34
nominal,0,1,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955
nominal,0,0,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07
nominal,0,0,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24
nominal,1,0,0.53,0.435,0.155,0.699,0.288,0.1595,0.205
nominal,0,0,0.55,0.43,0.15,0.84,0.395,0.195,0.223
nominal,0,1,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215
nominal,0,1,0.375,0.28,0.08,0.2025,0.0825,0.048,0.065
nominal,0,0,0.58,0.5,0.165,0.925,0.37,0.185,0.3005
nominal,0,0,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255
nominal,0,0,0.52,0.425,0.15,0.813,0.385,0.2015,0.23
nominal,0,0,0.45,0.36,0.125,0.5065,0.222,0.105,0.16
nominal,0,1,0.43,0.345,0.115,0.4295,0.212,0.108,0.109
nominal,0,1,0.535,0.4,0.135,0.775,0.368,0.208,0.2055
nominal,1,0,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22
nominal,0,0,0.595,0.48,0.15,1.11,0.498,0.228,0.33
nominal,1,0,0.545,0.415,0.14,0.82,0.4615,0.127,0.218
nominal,0,0,0.625,0.49,0.155,1.115,0.484,0.277,0.3095
nominal,0,1,0.505,0.425,0.125,0.6115,0.245,0.1375,0.2
nominal,0,1,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255
nominal,1,0,0.595,0.48,0.14,0.9125,0.4095,0.1825,0.289
nominal,0,0,0.695,0.56,0.185,1.7715,0.8195,0.331,0.437
nominal,0,0,0.53,0.405,0.13,0.6355,0.2635,0.1565,0.185
nominal,1,0,0.415,0.325,0.14,0.417,0.1535,0.1015,0.144
nominal,0,0,0.655,0.51,0.175,1.415,0.5885,0.3725,0.364
nominal,0,0,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325
nominal,1,0,0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745
nominal,1,0,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465
nominal,0,1,0.525,0.38,0.135,0.615,0.261,0.159,0.175
nominal,1,0,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285
nominal,0,1,0.55,0.42,0.155,0.912,0.495,0.1805,0.205
nominal,1,0,0.455,0.35,0.105,0.401,0.1575,0.083,0.135
nominal,1,0,0.33,0.235,0.09,0.163,0.0615,0.034,0.055
nominal,0,0,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18
nominal,0,1,0.45,0.33,0.115,0.365,0.14,0.0825,0.1245
nominal,1,0,0.58,0.45,0.14,0.824,0.3465,0.1765,0.263
