label,x1,x2,x3,x4,x5,x6,x7,x8
nominal,67.7,55.5,1011.7,14.5,5.3,15.0,84.9,55.0
nominal,76.9,60.4,1006.8,14.9,10.5,22.0,90.0,66.9
nominal,77.3,61.2,1006.7,14.8,5.7,17.1,86.0,68.0
anomaly,57.7,53.2,1020.6,10.3,7.7,12.0,61.0,50.0
nominal,67.6,60.7,1007.2,9.2,4.6,18.1,80.1,57.9
nominal,63.3,49.4,1015.4,16.4,6.2,17.1,73.0,54.0
nominal,65.7,48.1,1016.1,14.9,6.0,15.0,77.0,55.0
nominal,58.6,43.6,1017.7,14.0,7.5,13.0,64.9,48.0
nominal,58.7,43.0,1020.2,14.9,3.2,15.0,75.0,44.1
nominal,67.4,49.5,1011.8,14.9,4.5,15.0,84.9,52.0
nominal,73.8,58.5,1009.3,14.9,8.8,18.1,84.9,61.0
nominal,73.7,54.6,1010.3,14.8,16.3,30.1,84.9,63.0
nominal,76.9,63.1,1009.3,14.9,15.0,22.0,82.9,72.0
nominal,69.0,48.6,1018.4,14.7,3.5,12.0,80.1,55.9
anomaly,69.0,51.8,1019.9,13.9,3.0,15.0,80.1,55.9
anomaly,75.4,65.9,1011.2,14.6,11.0,19.0,90.0,66.0
nominal,62.1,54.6,1013.4,11.5,5.9,15.0,73.9,51.1
nominal,76.6,65.3,1011.1,14.9,3.1,13.0,89.1,66.9
nominal,80.0,69.6,1005.2,14.9,12.3,25.1,90.0,72.0
nominal,85.4,71.9,1005.1,14.3,10.6,18.1,95.0,78.1
nominal,72.5,53.2,1016.5,13.3,6.2,18.1,88.0,60.1
nominal,67.6,52.9,1020.2,14.1,3.8,12.0,78.1,54.0
anomaly,72.7,56.6,1016.4,13.0,4.3,15.9,82.0,64.0
nominal,67.8,50.2,1019.5,13.2,2.0,10.1,81.0,52.0
nominal,71.7,53.1,1017.2,13.3,2.4,12.0,82.0,55.9
anomaly,76.1,58.7,1013.8,14.9,2.8,8.9,90.0,66.0
nominal,76.3,63.1,1012.5,14.9,2.0,8.9,88.0,66.9
nominal,69.0,53.1,1020.7,13.0,1.5,8.0,80.1,54.0
nominal,72.8,53.5,1018.8,14.8,3.4,13.0,84.9,61.0
nominal,73.3,58.5,1016.1,11.9,9.8,18.1,81.0,66.0
nominal,64.0,50.7,1020.9,14.9,4.6,10.1,73.0,52.0
nominal,67.0,54.6,1017.2,14.3,7.0,17.1,79.0,57.0
anomaly,74.7,66.8,1008.0,11.8,5.3,20.0,84.0,66.9
nominal,67.9,58.5,1018.8,14.9,5.4,10.1,78.1,57.0
nominal,69.4,62.2,1018.9,11.7,1.9,10.1,79.0,61.0
nominal,68.5,56.1,1019.7,14.9,1.7,8.9,78.1,57.9
nominal,67.5,60.7,1018.8,9.8,0.6,5.1,79.0,57.0
nominal,72.3,63.7,1015.9,13.9,2.0,10.1,82.0,62.1
nominal,73.7,64.9,1014.2,13.4,3.2,10.1,82.9,62.1
nominal,76.1,66.6,1010.4,13.7,4.7,13.0,84.9,66.0
nominal,79.0,70.1,1005.7,13.9,3.9,13.0,89.1,72.0
nominal,71.3,61.6,1015.1,14.9,1.5,8.0,82.0,59.0
nominal,67.7,53.9,1020.6,14.2,3.8,13.0,77.0,55.0
nominal,69.6,58.9,1019.2,14.9,5.9,17.1,79.0,60.1
nominal,73.9,65.6,1018.8,13.7,8.3,22.0,82.0,66.0
nominal,71.3,65.6,1018.1,8.9,1.0,7.0,84.9,60.1
nominal,76.8,68.0,1018.1,13.4,2.6,10.1,87.1,68.0
nominal,76.3,65.3,1017.0,14.4,1.3,8.0,84.0,69.1
nominal,73.6,65.4,1018.3,14.9,6.0,12.0,82.0,66.0
nominal,77.1,67.8,1016.2,13.4,3.0,10.1,88.0,64.9
nominal,66.0,54.5,1020.8,14.9,1.5,7.0,75.9,55.0
nominal,55.0,42.8,1022.9,13.0,1.7,10.1,68.0,42.1
nominal,63.3,51.8,1015.1,13.8,2.0,8.9,80.1,50.0
nominal,71.4,58.3,1010.9,14.0,3.9,15.0,86.0,59.0
nominal,75.6,61.6,1010.3,14.9,5.5,10.1,88.0,64.0
nominal,75.3,66.2,1011.7,12.5,8.0,15.9,84.0,66.9
nominal,69.2,58.9,1015.5,14.0,7.5,12.0,80.1,59.0
nominal,64.3,58.2,1013.4,9.1,3.1,10.1,73.9,57.0
nominal,64.8,58.0,1013.1,8.8,1.5,7.0,75.0,55.0
nominal,66.0,60.2,1013.9,8.2,2.5,8.9,81.0,54.0
nominal,70.7,63.3,1014.3,8.3,1.0,8.9,86.0,57.9
nominal,72.2,60.2,1014.5,13.5,1.1,6.0,82.9,62.1
nominal,71.2,62.6,1016.8,9.2,1.8,8.9,84.9,57.9
nominal,67.8,56.1,1022.0,13.3,3.7,8.9,79.0,57.0
nominal,64.3,52.6,1025.2,14.9,5.0,10.1,75.0,54.0
nominal,62.3,51.4,1025.0,13.6,3.3,8.9,73.9,46.9
nominal,62.9,53.0,1020.5,14.9,1.3,8.9,75.9,51.1
nominal,63.9,55.4,1017.7,8.6,0.6,5.1,81.0,48.0
nominal,65.3,57.3,1015.0,7.7,1.7,8.9,78.1,52.0
nominal,58.0,50.8,1014.8,8.8,10.5,20.0,71.1,54.0
nominal,51.9,44.4,1018.1,8.0,2.3,8.9,61.0,42.1
nominal,59.8,52.1,1021.8,8.7,0.4,5.1,73.9,50.0
anomaly,63.2,55.4,1015.3,11.1,3.5,12.0,71.1,55.0
nominal,66.0,58.9,1020.8,8.6,2.1,10.1,78.1,55.9
nominal,74.5,64.5,1016.5,9.3,7.9,13.0,87.1,66.9
nominal,74.5,66.5,1016.4,10.1,2.0,8.9,84.9,64.9
nominal,60.1,53.4,1019.3,7.8,3.6,10.1,71.1,52.0
nominal,60.5,50.5,1015.6,8.5,3.3,10.1,75.0,48.9
nominal,57.5,46.2,1023.1,13.3,4.6,10.1,72.0,44.1
nominal,58.2,47.7,1021.1,13.4,3.1,8.9,75.0,46.0
nominal,59.9,50.6,1017.8,12.0,3.4,11.1,72.0,52.0
nominal,64.5,57.6,1012.9,10.6,7.8,13.0,71.1,59.0
nominal,71.2,65.1,1011.2,7.6,13.8,22.0,77.0,64.9
nominal,44.4,35.6,1029.9,11.1,3.0,10.1,54.0,36.0
nominal,42.9,35.1,1028.5,9.9,3.3,15.0,55.9,33.1
nominal,50.4,43.2,1015.5,9.7,10.5,17.1,64.0,43.0
nominal,61.1,54.0,1005.6,9.6,13.9,33.0,79.0,50.0
anomaly,53.9,45.5,1016.6,11.5,16.5,28.0,64.9,46.0
nominal,53.2,46.9,1018.1,10.3,5.3,18.1,69.1,42.1
nominal,57.6,49.3,1012.9,9.9,6.8,15.9,71.1,45.0
nominal,58.9,48.3,1013.3,11.1,6.7,20.0,75.9,46.9
nominal,58.5,46.5,1020.2,10.2,4.4,11.1,78.1,43.0
nominal,64.8,54.2,1015.0,12.0,3.6,10.1,80.1,54.0
nominal,65.9,53.6,1014.8,10.9,5.5,17.1,80.1,53.1
nominal,64.6,53.4,1015.7,12.1,7.8,20.0,80.1,54.0
nominal,66.1,57.3,1018.8,7.8,5.7,20.0,82.9,57.0
nominal,72.2,59.1,1015.9,11.8,15.2,26.0,84.9,60.1
nominal,65.8,51.4,1018.0,14.2,8.4,15.9,77.0,55.0
nominal,58.5,45.7,1020.2,13.5,6.0,15.0,73.0,45.0
nominal,61.0,48.6,1012.4,12.8,7.3,19.0,81.0,48.0
nominal,47.4,42.1,1015.8,7.5,10.9,15.9,55.9,42.1
nominal,45.6,40.0,1020.4,9.4,11.7,22.9,50.0,43.0
nominal,48.7,40.5,1017.1,8.7,8.2,15.9,62.1,37.9
nominal,47.3,33.9,1020.4,9.2,5.4,15.0,63.0,34.0
nominal,58.3,46.8,1009.4,10.8,10.4,15.9,72.0,51.1
nominal,58.8,48.8,1008.0,6.0,2.2,8.9,77.0,45.0
nominal,61.7,46.1,1011.2,11.9,3.7,8.9,75.0,52.0
nominal,60.9,47.7,1015.4,11.6,3.9,13.0,77.0,48.9
nominal,65.1,54.4,1011.2,10.6,4.9,15.9,81.0,52.0
nominal,69.4,57.7,1006.3,11.0,10.5,19.0,82.9,57.9
nominal,58.2,49.7,1008.0,9.4,12.4,22.0,75.0,48.0
nominal,44.2,35.7,1019.1,9.0,3.5,10.1,55.9,35.1
nominal,34.3,27.9,1022.9,9.6,6.4,15.9,45.0,25.0
nominal,47.0,38.1,1006.2,12.1,10.0,20.0,71.1,36.0
nominal,50.7,37.3,1014.7,14.9,8.8,17.1,60.1,41.0
nominal,46.1,33.8,1018.3,10.2,6.0,14.0,52.0,42.1
nominal,29.2,20.3,1023.8,10.3,24.5,30.1,35.1,25.0
nominal,23.2,12.0,1031.6,12.0,15.0,22.0,32.0,15.1
nominal,28.1,17.8,1023.8,9.9,4.9,8.9,39.0,21.0
nominal,28.9,19.9,1025.3,9.8,2.5,10.1,39.9,21.0
nominal,34.9,25.8,1025.5,7.9,4.4,15.0,48.0,24.1
nominal,48.3,35.7,1012.0,8.4,15.4,24.1,68.0,37.0
nominal,59.6,52.5,1005.2,11.0,12.8,15.9,64.0,55.9
nominal,41.2,27.9,1022.7,10.7,14.6,25.1,54.0,32.0
nominal,38.0,28.8,1022.9,10.7,8.5,22.0,55.9,28.0
nominal,44.1,33.2,1007.6,11.1,5.9,17.1,60.1,33.1
nominal,36.4,29.3,1003.0,8.9,14.1,22.0,52.0,23.0
nominal,19.4,10.8,1025.0,8.3,10.5,18.1,28.9,8.1
nominal,34.7,25.9,1019.5,9.9,6.8,13.0,52.0,25.0
nominal,19.0,8.9,1023.7,11.5,18.6,35.0,42.1,6.1
nominal,11.5,1.2,1031.7,10.7,19.2,30.1,19.9,6.1
nominal,24.9,13.4,1024.5,9.9,7.0,13.0,37.9,16.0
nominal,26.2,17.8,1024.1,11.1,12.6,17.1,39.9,17.1
nominal,30.7,20.5,1021.6,12.2,9.7,13.0,39.9,21.9
nominal,26.8,18.0,1024.7,9.2,2.3,10.1,37.0,18.0
nominal,27.5,20.9,1019.3,8.0,0.9,8.0,39.0,18.0
nominal,33.7,26.9,1015.7,7.6,4.7,12.0,39.9,25.0
nominal,36.0,26.2,1008.4,9.5,10.6,20.0,43.0,30.0
nominal,17.6,10.8,1016.9,10.2,9.6,22.0,30.0,9.0
nominal,29.8,20.8,1008.8,8.8,10.8,17.1,39.9,23.0
nominal,16.3,9.8,1023.1,5.8,22.6,35.0,36.0,3.0
nominal,-2.7,-10.5,1029.6,8.6,18.1,22.0,3.9,-11.9
nominal,9.5,4.6,1013.6,5.2,14.5,22.0,23.0,0.0
nominal,16.2,10.8,1014.0,7.4,5.0,8.9,30.0,5.0
nominal,27.2,20.8,1018.8,9.9,11.1,30.1,35.1,19.9
nominal,28.0,22.8,1024.4,9.9,12.8,24.1,30.0,26.1
nominal,32.4,27.1,1011.8,9.4,11.4,25.1,39.9,27.0
nominal,31.6,25.3,1014.5,9.9,13.3,30.1,36.0,24.1
nominal,33.0,26.0,1014.1,8.9,6.2,18.1,43.0,30.0
nominal,32.7,27.1,1014.2,6.5,7.0,13.0,48.0,21.9
nominal,19.7,13.4,1022.8,8.7,13.2,24.1,36.0,12.0
nominal,22.2,15.2,1024.5,8.9,6.2,17.1,32.0,17.1
nominal,16.1,8.6,1030.7,8.7,9.6,17.1,21.0,10.0
nominal,15.9,7.2,1029.6,10.1,6.5,13.0,30.0,9.0
nominal,23.5,15.7,1024.5,10.4,14.2,30.1,28.9,18.0
nominal,16.5,11.2,1029.5,7.4,6.4,13.0,28.0,8.1
nominal,28.9,21.5,1024.4,8.0,7.0,12.0,45.0,19.9
nominal,34.7,28.9,1021.5,6.6,7.7,19.0,55.0,21.9
nominal,39.5,29.7,1017.5,9.2,5.0,8.9,55.9,27.0
nominal,34.7,26.0,1023.4,9.9,7.0,10.1,45.0,28.9
nominal,32.5,23.3,1013.2,10.4,12.2,19.0,45.0,28.0
nominal,15.2,5.8,1025.9,9.7,15.5,22.9,28.0,7.0
nominal,11.6,3.2,1030.4,10.1,8.4,17.1,26.1,1.9
nominal,26.1,16.9,1014.9,11.6,9.3,17.1,46.9,16.0
nominal,21.4,11.4,1017.6,10.2,6.2,17.1,34.0,12.0
nominal,31.9,22.0,1017.5,10.4,3.6,10.1,45.0,21.9
nominal,38.6,29.7,1006.2,9.7,17.6,33.0,53.1,32.0
nominal,31.6,22.3,1010.0,9.4,11.1,20.0,46.0,25.0
nominal,10.5,4.6,1008.1,3.5,3.9,10.1,23.0,0.0
nominal,24.1,18.8,1015.7,6.3,7.7,13.0,28.0,16.0
nominal,20.4,14.9,1021.3,9.4,11.5,19.0,23.0,15.1
nominal,6.9,1.9,1034.2,8.5,11.1,17.1,14.0,1.0
nominal,7.9,1.8,1030.2,9.6,4.7,17.1,32.0,-2.0
nominal,16.2,11.4,1023.6,9.5,7.5,15.9,37.0,3.0
nominal,23.5,19.2,1011.3,9.0,1.0,6.0,35.1,10.9
nominal,25.7,20.8,1017.6,7.9,9.1,14.0,35.1,16.0
nominal,24.5,18.3,1020.5,9.6,5.0,15.9,39.0,15.1
nominal,35.7,26.6,1014.9,11.2,11.1,17.1,44.1,30.0
nominal,28.0,22.4,1018.8,5.8,3.8,8.9,37.9,17.1
nominal,32.6,25.4,1015.6,8.2,1.6,10.1,45.0,21.0
nominal,36.4,31.5,1013.4,9.9,16.9,30.1,41.0,30.9
nominal,37.5,29.3,1011.8,11.2,9.2,21.0,55.0,26.1
nominal,38.9,31.2,1004.3,10.0,7.2,13.0,53.1,28.9
nominal,46.4,37.7,1003.3,9.3,7.7,17.1,64.0,35.1
nominal,36.0,30.9,1004.3,8.7,9.8,25.1,52.0,28.0
nominal,18.8,13.7,1017.4,5.4,20.1,27.0,26.1,10.9
nominal,6.6,-0.9,1036.1,9.0,8.6,17.1,18.0,-2.9
nominal,27.3,19.9,1015.2,10.4,13.8,17.1,42.1,10.9
nominal,19.7,12.1,1024.1,9.9,10.6,17.1,28.9,12.0
nominal,18.0,12.1,1027.3,9.5,7.2,13.0,26.1,12.0
nominal,28.6,20.0,1014.2,9.9,11.6,17.1,39.0,21.9
nominal,12.5,5.0,1020.5,8.0,19.2,22.0,28.0,3.9
nominal,-0.4,-9.2,1034.1,7.4,19.5,24.1,3.0,-4.0
nominal,-2.3,-9.7,1042.0,8.0,15.1,17.1,5.0,-7.1
nominal,4.9,-3.7,1038.3,9.4,7.2,13.0,12.9,-2.0
nominal,9.4,3.3,1030.7,4.7,11.0,17.1,12.0,7.0
nominal,-2.4,-9.8,1031.9,9.7,13.5,22.0,10.0,-13.0
nominal,6.6,-1.9,1027.2,10.2,5.1,13.0,28.0,-2.9
nominal,26.9,18.6,1015.3,10.0,9.7,17.1,41.0,19.9
nominal,31.5,25.6,1017.4,9.9,7.8,20.0,36.0,27.0
nominal,29.0,24.9,1017.5,6.8,11.4,19.0,37.9,23.0
nominal,7.6,-2.7,1034.1,9.9,17.0,26.0,17.1,-0.9
nominal,17.3,8.9,1026.3,9.4,13.2,22.0,21.9,15.1
nominal,9.0,0.3,1031.8,9.9,12.6,22.0,21.9,0.0
nominal,32.4,22.1,1020.0,9.5,12.0,17.1,57.0,23.0
nominal,51.6,35.7,1008.5,9.9,8.5,17.1,72.0,42.1
nominal,28.6,24.6,1013.2,4.1,17.3,25.1,43.0,16.0
nominal,10.6,2.5,1033.6,7.5,19.1,24.1,15.1,7.0
nominal,9.2,-0.3,1043.0,9.1,4.6,13.0,23.0,-2.9
nominal,32.1,28.8,1014.5,7.7,8.8,13.0,46.0,24.1
nominal,35.7,33.7,1011.6,4.3,3.7,15.9,45.0,25.0
nominal,31.8,27.5,1021.8,4.6,5.1,15.9,46.9,24.1
nominal,36.0,33.2,1022.3,5.2,10.8,17.1,42.1,32.0
nominal,38.5,34.6,1024.6,2.4,13.0,20.0,54.0,32.0
nominal,43.2,36.6,1016.3,8.7,6.0,22.0,57.9,30.9
nominal,31.0,24.1,1018.5,9.6,7.8,22.0,42.1,23.0
nominal,28.7,20.6,1015.9,9.9,9.9,21.0,45.0,19.9
nominal,43.2,32.5,1009.3,9.6,13.0,26.0,64.9,32.0
nominal,38.0,26.8,1010.0,8.6,15.3,25.1,60.1,24.1
nominal,27.5,14.6,1021.0,9.8,11.0,22.0,45.0,16.0
nominal,19.1,9.4,1029.4,9.4,16.5,22.0,42.1,6.1
nominal,16.6,7.3,1034.8,9.9,11.8,20.0,30.0,10.0
anomaly,32.6,27.0,1022.9,6.0,17.3,26.0,36.0,30.9
nominal,19.4,15.4,1032.2,4.1,22.1,26.0,30.0,16.0
nominal,18.5,13.2,1022.1,6.4,20.8,27.0,25.0,14.0
nominal,24.9,20.0,1018.0,8.3,16.8,22.0,30.9,21.9
nominal,24.8,18.6,1020.3,8.1,10.3,17.1,37.0,17.1
nominal,28.5,22.1,1012.5,10.4,11.6,22.0,39.0,23.0
nominal,22.1,17.2,1018.7,4.0,21.6,30.1,28.0,17.1
nominal,17.8,11.8,1022.5,8.7,11.8,20.0,23.0,14.0
nominal,18.1,8.4,1022.3,8.8,9.9,19.0,25.0,12.0
nominal,19.4,12.2,1022.5,10.1,5.7,14.0,37.0,9.0
nominal,44.5,34.2,1006.3,11.4,9.8,14.0,63.0,35.1
anomaly,37.2,33.0,1006.5,9.7,17.0,30.1,51.1,30.0
nominal,32.3,24.5,1023.3,11.8,7.6,19.0,48.0,23.0
nominal,41.5,33.2,1018.5,11.4,5.3,26.0,57.9,28.9
nominal,48.7,37.7,1014.4,11.2,14.5,28.0,75.0,35.1
nominal,38.2,29.0,1009.6,9.3,22.9,26.0,42.1,35.1
nominal,34.3,23.5,1010.2,9.7,19.0,27.0,39.0,30.9
nominal,34.1,26.7,1012.4,9.9,10.7,17.1,42.1,28.9
nominal,33.8,28.5,1013.8,8.5,15.0,22.0,37.9,30.0
nominal,38.1,30.4,1018.9,9.7,12.0,17.1,50.0,34.0
nominal,41.5,31.7,1018.7,12.4,8.1,17.1,57.9,28.9
nominal,45.4,33.2,1016.2,9.7,3.9,8.9,62.1,30.0
nominal,42.5,36.5,1010.5,7.2,12.0,26.0,48.9,37.9
nominal,32.2,29.7,1008.1,5.2,26.7,35.9,35.1,30.0
nominal,41.2,32.9,1009.5,9.4,19.8,28.0,55.9,35.1
nominal,44.8,33.8,1005.2,11.0,10.9,30.1,57.0,35.1
nominal,38.8,26.4,1015.0,9.5,20.4,26.0,50.0,33.1
nominal,35.7,26.9,1021.1,12.8,11.4,22.0,48.0,28.0
nominal,46.3,35.0,1012.6,11.1,13.2,30.1,68.0,32.0
nominal,54.1,40.1,1004.0,8.5,11.5,22.9,64.9,43.0
nominal,46.0,34.8,1017.6,9.9,11.2,17.1,57.0,35.1
anomaly,46.9,40.8,1018.5,8.3,13.9,24.1,55.0,41.0
anomaly,47.3,45.3,1010.6,5.3,12.0,17.1,48.9,45.0
nominal,39.6,30.1,1024.8,11.3,16.9,22.0,50.0,33.1
nominal,47.8,35.8,1022.9,12.2,11.1,26.0,66.0,36.0
nominal,47.8,43.3,1023.8,7.7,8.0,18.1,55.0,39.9
nominal,68.8,57.7,1008.8,9.8,9.8,22.0,84.9,55.9
anomaly,64.7,60.9,1002.2,7.7,15.7,22.0,69.1,62.1
nominal,66.0,46.3,1012.5,12.4,8.6,17.1,78.1,52.0
nominal,63.5,50.6,1012.3,10.1,15.9,22.0,73.0,55.0
nominal,55.7,44.4,1014.3,10.4,11.0,22.0,66.9,44.1
nominal,47.8,41.7,1022.7,10.9,15.2,20.0,55.0,39.9
nominal,51.5,40.7,1025.8,11.1,6.7,22.9,66.0,37.9
nominal,59.7,48.4,1017.2,13.0,7.4,17.1,73.9,46.9
anomaly,63.4,58.2,1010.4,8.2,7.1,17.1,72.0,57.9
nominal,54.3,47.7,1017.9,10.6,4.4,17.1,66.0,42.1
nominal,58.3,48.7,1016.9,11.6,4.3,17.1,72.0,44.1
nominal,65.2,53.3,1015.5,14.0,15.4,26.0,78.1,55.0
anomaly,69.4,59.3,1018.8,10.2,15.0,22.9,81.0,62.1
nominal,68.1,58.4,1012.2,10.4,5.6,8.9,80.1,57.0
nominal,61.4,52.4,1017.0,11.6,6.7,13.0,73.9,46.9
nominal,66.8,58.8,1008.2,12.2,13.1,26.0,78.1,55.0
nominal,60.9,53.0,1008.3,11.6,13.7,22.0,70.0,53.1
nominal,61.7,52.1,1013.2,14.9,12.2,26.0,72.0,48.9
nominal,63.0,49.6,1013.7,12.6,6.8,13.0,75.9,48.0
nominal,72.3,61.8,1014.0,11.2,10.0,19.0,82.9,61.0
nominal,53.0,45.2,1023.8,10.9,5.8,8.9,62.1,44.1
nominal,67.1,57.9,1015.0,9.1,9.1,17.1,77.0,57.9
nominal,66.9,56.7,1017.9,10.6,3.6,8.9,75.9,57.9
nominal,67.2,58.2,1011.8,9.4,4.1,8.9,78.1,55.9
nominal,70.1,57.3,1014.4,11.3,3.2,13.0,81.0,57.9
nominal,75.1,65.9,1010.1,12.0,5.3,15.9,86.0,66.0
anomaly,75.0,69.4,1014.0,10.5,14.6,22.9,86.0,66.9
nominal,63.4,56.8,1013.8,12.3,7.9,17.1,70.0,55.0
nominal,69.5,64.0,1013.5,11.3,9.1,19.0,78.1,63.0
nominal,66.4,58.7,1014.2,14.9,11.6,17.1,75.9,57.0
anomaly,72.3,64.8,1009.5,10.7,5.4,8.9,81.0,62.1
anomaly,63.9,60.8,1017.1,7.7,12.2,19.0,68.0,60.1
anomaly,64.4,61.9,1019.4,5.3,8.8,11.1,68.0,62.1
nominal,69.8,63.2,1020.0,9.9,3.0,11.1,82.0,57.9
nominal,76.3,69.5,1016.4,11.6,8.5,19.0,86.0,66.9
nominal,83.2,76.0,1013.8,9.6,6.4,13.0,95.0,75.0
nominal,80.5,72.5,1016.7,10.2,6.1,15.9,90.0,70.0
nominal,79.7,73.4,1015.5,11.4,5.4,13.0,90.0,70.0
nominal,84.3,75.5,1010.3,12.2,11.8,22.0,95.0,75.9
nominal,83.6,75.7,1005.9,10.3,13.8,20.0,91.0,78.1
anomaly,73.8,65.3,1016.1,9.9,11.0,15.9,84.9,64.9
anomaly,76.0,66.4,1019.9,9.3,4.2,11.1,86.0,68.0
nominal,75.4,66.6,1019.1,9.2,3.0,10.1,84.0,64.9
nominal,76.1,67.0,1016.7,9.2,3.9,11.1,87.1,64.9
nominal,79.7,69.5,1015.3,9.2,3.2,13.0,91.0,70.0
nominal,78.8,68.7,1015.6,11.4,8.0,13.0,87.1,69.1
nominal,77.8,70.6,1015.9,8.5,6.0,13.0,86.0,70.0
nominal,81.8,73.6,1014.4,7.9,10.0,17.1,95.0,73.9
nominal,77.5,67.2,1016.0,11.1,4.9,11.1,90.0,64.0
nominal,75.6,68.0,1017.0,11.0,3.7,15.9,87.1,64.9
nominal,74.0,62.4,1019.8,11.6,5.7,15.0,84.9,63.0
nominal,78.1,67.0,1013.7,14.1,14.5,19.0,98.1,66.9
nominal,85.9,73.0,1009.8,12.3,8.1,17.1,97.0,75.0
nominal,80.2,69.4,1010.0,10.3,6.1,17.1,93.0,69.1
nominal,82.3,70.0,1006.5,10.4,5.9,10.1,93.0,69.1
nominal,73.1,65.7,1017.7,9.2,4.0,10.1,82.9,64.9
nominal,72.3,62.9,1020.3,10.6,11.5,20.0,84.9,62.1
nominal,69.3,62.0,1017.4,9.2,2.2,8.9,81.0,59.0
nominal,72.2,63.7,1015.1,10.3,6.5,15.9,82.0,64.0
nominal,71.2,61.4,1017.8,10.1,6.3,17.1,82.0,60.1
nominal,74.7,64.8,1016.2,11.0,6.0,8.9,90.0,66.0
nominal,67.7,57.9,1019.3,12.2,10.8,17.1,77.0,57.9
nominal,64.7,55.7,1022.8,10.5,4.5,8.9,73.0,54.0
nominal,75.8,70.4,1011.3,8.8,5.9,13.0,84.0,68.0
nominal,76.1,68.0,1007.0,12.3,12.4,24.1,84.9,68.0
nominal,81.3,74.0,1006.3,10.1,8.3,10.1,93.0,73.0
nominal,86.8,74.1,1005.6,10.6,7.1,20.0,100.0,75.9
anomaly,63.9,58.1,1020.5,9.3,7.5,13.0,69.1,60.1
nominal,64.7,57.2,1017.4,9.8,5.2,13.0,75.0,54.0
nominal,63.7,55.4,1022.1,10.4,1.9,8.9,73.9,53.1
nominal,68.6,60.2,1017.1,10.2,10.5,22.0,75.9,63.0
nominal,65.8,56.6,1006.0,14.3,6.0,15.0,82.0,54.0
nominal,73.4,63.9,1002.0,12.9,15.1,30.1,90.0,61.0
nominal,60.4,48.7,1014.2,13.3,3.4,13.0,77.0,50.0
nominal,61.5,48.8,1017.5,12.5,6.7,15.9,72.0,51.1
anomaly,58.1,47.9,1023.1,10.1,9.3,17.1,66.0,50.0
nominal,55.7,45.0,1024.0,9.9,3.3,8.9,70.0,43.0
nominal,60.9,49.1,1018.8,10.4,1.9,6.0,77.0,48.0
nominal,62.1,53.2,1016.8,8.1,3.0,13.0,78.1,48.9
nominal,65.5,56.5,1011.3,9.9,11.0,22.9,75.0,57.0
nominal,68.9,59.0,1005.5,11.7,10.4,22.0,82.9,57.9
anomaly,52.7,49.8,1018.4,4.4,7.9,15.9,57.9,50.0
anomaly,65.8,58.5,1003.5,5.8,14.2,22.0,75.9,55.9
nominal,50.5,35.4,1020.6,12.6,11.9,22.0,64.9,39.9
nominal,43.5,30.5,1030.2,9.1,7.3,15.0,55.9,30.9
nominal,55.0,43.3,1019.8,9.7,14.2,21.0,64.9,48.9
nominal,66.5,60.8,1013.2,10.3,6.3,15.0,79.0,59.0
nominal,72.2,64.4,1010.4,7.9,5.8,13.0,84.9,63.0
nominal,73.0,63.6,1002.1,9.8,9.3,17.1,82.9,64.9
nominal,46.3,37.8,1028.6,7.7,4.0,11.1,61.0,34.0
nominal,56.1,46.3,1022.9,9.0,1.6,8.9,73.0,45.0
nominal,58.2,47.4,1021.4,8.8,2.8,12.0,77.0,45.0
nominal,61.5,51.5,1015.1,10.0,1.8,6.0,79.0,51.1
nominal,64.2,54.0,1015.3,9.6,12.7,26.0,77.0,54.0
nominal,60.4,50.5,1016.6,12.2,10.8,20.0,75.0,48.0
nominal,57.3,46.7,1014.3,9.5,16.0,24.1,70.0,48.0
anomaly,46.1,36.0,1025.6,9.9,11.0,17.1,48.0,44.1
nominal,42.0,35.4,1031.2,9.2,11.7,17.1,44.1,39.9
nominal,47.9,42.3,1011.5,8.6,10.5,17.1,62.1,39.9
nominal,41.8,33.9,1023.2,9.9,5.3,8.9,48.9,37.0
nominal,45.8,37.6,1021.0,9.6,8.0,22.0,64.9,34.0
nominal,55.4,44.5,1016.0,9.8,19.7,26.0,66.9,48.0
nominal,44.8,37.0,1016.9,8.5,1.1,8.9,60.1,34.0
nominal,51.6,43.7,1010.2,9.4,6.2,15.9,66.0,41.0
nominal,33.1,22.0,1025.9,9.9,11.8,22.9,37.9,28.0
nominal,29.7,21.6,1028.7,10.6,11.5,22.0,35.1,23.0
nominal,21.4,11.1,1030.7,11.9,11.7,22.0,27.0,12.9
nominal,29.2,18.6,1011.0,10.0,16.3,35.0,44.1,19.0
nominal,18.3,6.9,1023.2,9.3,11.4,24.1,25.0,15.1
nominal,22.7,15.1,1028.6,9.3,6.0,13.0,30.0,19.0
nominal,27.6,17.5,1027.2,9.2,5.4,10.1,34.0,21.9
nominal,29.0,19.0,1026.4,9.4,8.9,13.0,35.1,21.0
nominal,35.5,30.0,1016.9,8.9,7.9,13.0,55.9,24.1
nominal,43.1,34.4,1015.3,7.9,2.2,8.9,60.1,28.9
nominal,45.5,36.9,1019.0,8.9,3.8,11.1,66.0,30.0
nominal,49.3,44.1,1014.6,8.8,12.0,30.1,59.0,41.0
nominal,41.8,36.0,1000.3,12.8,11.3,17.1,48.9,33.1
nominal,33.8,27.3,1012.0,13.0,10.2,20.0,43.0,25.0
